weight_current,strength_c1,strength_c2,strength_product,strength_diff,pagerank_c1,pagerank_c2,pagerank_product,same_cluster,common_neighbors,jaccard_topo,adamic_adar,top10_overlap,weight_lag1,weight_lag2,weight_growth,weight_acceleration,year,c1,c2,target_weight
372.0918071275883,8946.006812813708,1258.407524416802,11257722.286728743,7687.599288396907,0.009552617291662763,0.002007599609225661,1.9177830741824455e-05,0,98,0.44545454545454544,14.691473160972537,0.17647058823529413,456.0285569276207,534.917172196147,-0.18406029299027984,-5.048134531506037,2006,C07D,A01N,315.96651587135136
371.10916059329276,4877.76169126779,4095.2459043267236,19975633.58844621,782.5157869410668,0.00774746691293543,0.007410487591174389,5.741250742134216e-05,0,157,0.45507246376811594,24.56678963534804,0.05263157894736842,371.2453867591125,401.8455711140148,-0.00036694372692128136,30.463958189082575,2006,H04N,G02B,331.42834448095385
364.69311533176517,4095.2459043267236,1316.0898229115228,5389711.457004497,2779.156081415201,0.007410487591174389,0.0023599859874742567,1.7488646875523415e-05,0,144,0.46601941747572817,21.73023679688299,0.17647058823529413,390.0130027673193,386.5136656954762,-0.06492062381484211,-28.819224507397166,2006,G02B,G02F,306.4147079102902
364.66527591419117,10862.666238331596,1825.9100337058344,19834251.277367275,9036.756204625763,0.014167042379602323,0.0031671239721287386,4.4868779534602286e-05,0,133,0.4570446735395189,20.618997842595945,0.25,300.5533510874807,230.95835547866093,0.21331295956187735,-5.483070782109252,2006,H04L,G06Q,303.4864957325296
360.551280374214,6189.450975889264,945.0254951852967,5849188.973414869,5244.425480703967,0.010307937282528597,0.0017828595254325375,1.8377604171717295e-05,0,142,0.36503856041131105,22.113372860608347,0.25,341.3449802757153,321.35980369245505,0.0562665373985731,-0.7788764847614971,2006,G01N,B01L,421.3960301635724
353.59353150329025,839.7126250286283,899.6377986477379,755437.2174774685,59.925173619109614,0.0019827740265309333,0.0020892104560802224,4.14243222827271e-06,1,144,0.6486486486486487,23.579935295053577,0.3333333333333333,368.60761150962287,383.7951731961382,-0.04073187730671878,0.1734816801827037,2006,F28D,F28F,391.09996339931104
352.00688130458695,23593.380779931904,4777.560322414783,112718799.8858262,18815.820457517122,0.04679502794476401,0.00772699079474592,0.0003615847501690696,1,290,0.4974271012006861,48.90353733958504,0.1111111111111111,361.6165534864483,368.4086259072909,-0.026574204331111965,-2.817599761018755,2006,Y10T,C08L,332.04319866172455
349.5524456182354,5281.133460134256,2006.7681842104137,10598010.60436648,3274.365275923842,0.006836567545628235,0.0029456400569172793,2.013806721422318e-05,1,96,0.5517241379310345,14.357350622622995,0.42857142857142855,335.38309611154665,288.69010591798593,0.04224825183788072,-32.52364068687194,2006,C12N,C12Q,410.0542040051536
343.65284846900295,20499.18385969826,4059.4350321879947,83215105.09132183,16439.748827510266,0.020985233900900003,0.004299785758964391,9.023200987562659e-05,0,129,0.4795539033457249,21.24329434859719,0.17647058823529413,356.7338255276407,369.6067633160047,-0.03666873204213209,-0.20803927027378677,2006,A61P,A61Q,230.31033950403432
335.7199590250706,4339.655053529612,3663.1688111461494,15896889.043222448,676.4862423834625,0.006127126317595206,0.007015534473201439,4.298506590274896e-05,1,172,0.4085510688836104,28.79312811012378,0.17647058823529413,410.56532646400547,475.64991859806037,-0.18229831555319279,-9.760775304879985,2006,C07C,Y02P,313.62362731262715
324.0705947339694,3292.9766829681203,13155.386890405907,43320382.28553114,9862.410207437788,0.005271839940173375,0.023921331244629612,0.00012610942947755566,1,191,0.3350877192982456,30.324261255912262,0.05263157894736842,382.25664870716867,451.8408993644627,-0.1522172450629452,11.398196684094785,2006,C08F,Y10S,170.61266521436093
321.40099738288944,4751.372382528131,2130.930988239776,10124846.64659585,2620.4413942883552,0.009111152228075351,0.003979272295196568,3.625575563849873e-05,1,139,0.42507645259938837,21.853367530347384,0.3333333333333333,314.44191527173564,304.2129770811669,0.022131534547930348,-3.2698560794149216,2006,Y02T,F02M,256.51931388753417
320.0021379623461,1279.802062197991,511.730644509859,654913.9341336247,768.071417688132,0.002624262914755073,0.0011504328942025714,3.0190383801701546e-06,0,61,0.44525547445255476,9.417222824644233,0.25,324.7129271242848,358.2845271354139,-0.014507550418944743,28.860810849190386,2006,E05B,E05C,259.1767375408275
319.09727594179896,5393.076944282193,4877.76169126779,26306144.116879236,515.3152530144025,0.00823145290601424,0.00774746691293543,6.377290903473152e-05,1,171,0.5394321766561514,26.857247552382873,0.17647058823529413,311.222942613563,342.68835412029625,0.02530126237516261,39.33974483496917,2006,G06F,H04N,396.5076682511439
318.96272016699623,23593.380779931904,3149.3250949864764,74303226.16581115,20444.055684945426,0.04679502794476401,0.005440224006138677,0.0002545754343930354,1,261,0.45,43.175774470487426,0.0,318.93987416668097,308.8363983599632,7.16310570290422e-05,-10.080629806402499,2006,Y10T,C09D,276.5194705722067
318.2138495610788,936.1328743638717,1279.7933971739446,1198056.6714883489,343.66052281007296,0.0020724170172571935,0.0028174754803953726,5.838984131276257e-06,1,91,0.3654618473895582,14.303457947795485,0.3333333333333333,299.96452777404795,280.4299591776246,0.06083826618585175,-1.285246809392504,2006,B60G,F16F,257.55615208617246
317.83070970347404,3381.7994252107055,870.6781513167608,2944458.8716665413,2511.121273893945,0.0068820913821362305,0.0019585461851781474,1.3478893822530318e-05,0,108,0.36860068259385664,16.589886488591187,0.25,300.98586550105006,275.32937418169416,0.05596556560681823,-8.811647116931908,2006,B60R,B60N,264.82332992362115
316.722132954066,1384.1733837237414,728.2174656581898,1007979.233526824,655.9559180655516,0.0030414461596840504,0.0016767143961421524,5.099636561033511e-06,1,95,0.4418604651162791,14.941773015883044,0.3333333333333333,339.2427392546419,339.9492564682904,-0.06638493236452585,-21.814089086927368,2006,C22C,C21D,269.8294782669579
311.70493064628016,1505.5663610011804,3663.1688111461494,5515143.736730329,2157.602450144969,0.0030876167170485807,0.007015534473201439,2.1661281518487373e-05,1,206,0.4355179704016913,32.686983690363654,0.0,281.37039523445173,288.83029310402935,0.10780997548285842,37.79443328140604,2006,G05B,Y02P,290.7132733455952
305.9606907712574,1304.653342596409,1903.7275211738586,2483704.4738922506,599.0741785774496,0.002480630811876238,0.003686075174127473,9.143791651832677e-06,1,89,0.445,13.516712479547344,0.42857142857142855,252.26187329451923,206.9146970833385,0.21286933604129735,8.351641265557447,2006,B60W,B60K,296.62364339013
305.4681008699249,23593.380779931904,4002.8152539496923,94439944.47815491,19590.565525982212,0.04679502794476401,0.00639430764957323,0.0002992218051491976,1,244,0.42287694974003465,40.80432169214331,0.0,318.45359575992893,317.4884290107212,-0.040776725598015644,-13.950661639211773,2006,Y10T,C08G,216.1923126207489
304.10958291497076,2400.391914257274,3381.7994252107055,8117643.995915675,981.4075109534315,0.00496655636782598,0.0068820913821362305,3.4180294777909e-05,0,157,0.48909657320872274,24.295266425367526,0.17647058823529413,290.81911415229877,279.32144748491515,0.045700121195307405,1.7928020952883799,2006,B62D,B60R,322.70096317812175
303.18571475702663,13155.386890405907,5530.964150507236,72761973.27688794,7624.422739898671,0.023921331244629612,0.009689198570685509,0.00023177852850435985,0,280,0.48695652173913045,45.40720371016035,0.05263157894736842,312.8069829374758,299.58066079715326,-0.03075784335150952,-22.847590320771758,2006,Y10S,A61B,166.72202467299158
303.17706265809414,4777.560322414783,3149.3250949864764,15046090.616192557,1628.2352274283062,0.00772699079474592,0.005440224006138677,4.2036560816789325e-05,1,219,0.6275071633237822,35.3317420865886,0.3333333333333333,320.6307734724181,325.9475607189704,-0.05443554473982959,-12.136923567771703,2006,C08L,C09D,298.4938566181925
299.64728438463635,23593.380779931904,1922.4341592684964,45356721.14396989,21670.946620663406,0.04679502794476401,0.004008858147641484,0.00018759462904547813,1,245,0.42168674698795183,39.85570927738474,0.1111111111111111,302.12870617642005,330.3965854370081,-0.008213128183638209,25.78645746880437,2006,Y10T,F16L,292.80416614457516
298.5770110897432,986.5382478675757,870.6636530340492,858942.9947461938,115.87459483352654,0.0021047018715154224,0.0018045857783228006,3.7981150649461135e-06,1,68,0.39080459770114945,10.149724043736125,0.05263157894736842,285.9754998103986,299.5688181999264,0.04406500307788392,26.194829668872387,2006,G01C,G08G,298.89629442946233
298.0925018202048,702.5644960554587,383.5401713032573,269461.70716869726,319.0243247522014,0.0019734164496572047,0.0011128306082884972,2.1960782280785537e-06,1,44,0.3963963963963964,6.670733623555999,0.5384615384615384,329.61550177115805,387.5426296077196,-0.09563567181023756,26.404127885608318,2006,B41F,B41P,389.5944197301063
296.84633793001717,20499.18385969826,6189.450975889264,126878693.54534283,14309.732883808996,0.020985233900900003,0.010307937282528597,0.00021631447490967019,0,204,0.48687350835322196,33.198335222104745,0.17647058823529413,252.6153895616188,209.95784261227024,0.17509205771333028,1.5734014190498158,2006,A61P,G01N,486.1562479509652
293.07172346203424,1789.5037332119261,1338.0620674854422,2394467.0650344673,451.44166572648396,0.0038413058436839475,0.003021471243661105,1.1606395144798408e-05,1,174,0.49291784702549574,26.855117490857292,0.1111111111111111,253.14830492389828,272.71315128001186,0.15770762735360913,59.48826489424954,2006,H05B,Y02B,437.1757430468055
290.61269134529493,23593.380779931904,1331.343135948802,31410885.555188734,22262.0376439831,0.04679502794476401,0.0023718655881421985,0.00011099151647833831,1,197,0.341421143847487,32.47549558915726,0.1111111111111111,286.73098724474795,263.04003659446903,0.013537790727981685,-19.809246549731938,2006,Y10T,C09J,226.89701862838592
290.4714910466112,1878.334620172397,2954.224133537814,5549021.465772878,1075.8895133654169,0.003616477174407316,0.005386162560362146,1.947893395719697e-05,0,166,0.47564469914040114,25.244035890915704,0.25,322.89460544546466,313.4692912975159,-0.10041392408560863,-41.84842854680221,2006,H01R,H05K,180.9130333677823
287.83883187209733,23593.380779931904,1299.2817209036725,30654448.381685555,22294.09905902823,0.04679502794476401,0.0026490006920392834,0.00012396006140967747,1,151,0.2616984402079723,24.73764326033965,0.05263157894736842,305.46316567788034,334.4177885807568,-0.057697083596548515,11.330289097093441,2006,Y10T,B41M,108.15955363282
285.7344633546428,10862.666238331596,912.8496076182118,9915980.613348594,9949.816630713383,0.014167042379602323,0.0015403850422843434,2.1822700174947808e-05,0,72,0.2903225806451613,11.016764560058327,0.17647058823529413,287.52359915065915,283.21523115795134,-0.006222570256150925,-6.097503788724168,2006,H04L,H03M,295.4995822967538
277.74541745475506,4339.655053529612,650.8078963885184,2824281.77643941,3688.8471571410937,0.006127126317595206,0.0010383273096088923,6.361962584982469e-06,1,84,0.4221105527638191,13.026547099630776,0.42857142857142855,318.9524764200216,341.93045692625157,-0.1291949804804207,-18.229078459036543,2006,C07C,C07B,230.9554541945262
277.43280371230566,3386.431045820627,5463.422456801173,18501503.424145095,2076.9914109805463,0.004537310831190912,0.007580240745375457,3.4393908437026735e-05,1,114,0.5022026431718062,17.205275426223572,0.17647058823529413,228.94021687150158,209.97264849278258,0.21181331748288576,29.525018462085086,2006,H04M,H04B,364.155573660159
276.3769826264847,23593.380779931904,1957.0246201137597,46172827.058045514,21636.356159818144,0.04679502794476401,0.004023495167928408,0.00018827956881883285,1,268,0.4612736660929432,44.09387799068133,0.05263157894736842,268.8178188144804,285.9849585995559,0.028120025098563452,24.726303597079777,2006,Y10T,C23C,303.9516471390232
275.6462638125647,23593.380779931904,1547.3433495253776,36507060.8426475,22046.037430406526,0.04679502794476401,0.0036169631696363735,0.00016925589259831632,0,264,0.45438898450946646,45.2104264192909,0.05263157894736842,279.9084175642825,267.47612426224975,-0.015226958120110707,-16.694447053750537,2006,Y10T,F16B,229.73796324324496
274.31494815793593,20499.18385969826,775.6701799991982,15900605.634288808,19723.513679699063,0.020985233900900003,0.001112352388468791,2.3342975052242365e-05,0,82,0.3241106719367589,13.124678000815647,0.3333333333333333,334.7450079458827,357.1967492365916,-0.18052564893728407,-37.97831849723792,2006,A61P,C07H,207.5123163198488
274.2084270755423,486.1771118366542,373.20375954264813,181443.12594102585,112.97335229400608,0.0012431874848622148,0.0009918122134429616,1.2330085310857816e-06,1,98,0.784,14.815094073704177,0.5384615384615384,328.74017973263096,391.672034237351,-0.16588100883025644,8.40010184763139,2006,C10M,C10N,401.20616248631165
272.08388488416676,23593.380779931904,3381.7994252107055,79788081.56035101,20211.5813547212,0.04679502794476401,0.0068820913821362305,0.0003220476585454845,1,262,0.4463373083475298,42.93855675443898,0.05263157894736842,266.9887884197096,275.7726003560452,0.019083559630405277,13.878908400792795,2006,Y10T,B60R,221.1904866255151
269.9855104377558,23593.380779931904,3762.4338515008535,88768534.5177654,19830.94692843105,0.04679502794476401,0.006662201956885971,0.0003117579267461405,0,244,0.4214162348877375,40.5501955028416,0.1111111111111111,259.16617531292644,263.87135382912504,0.041746709854269044,15.524513641027966,2006,Y10T,A61F,319.0457446732797
268.84136105017393,13155.386890405907,4016.084644559334,52833147.283796325,9139.302245846573,0.023921331244629612,0.00822828884115184,0.00019683162294568268,1,337,0.5790378006872853,58.07187091660968,0.1111111111111111,298.3030661846951,296.8568952327346,-0.09876433893669703,-30.907876086481735,2006,Y10S,B01D,165.14808311867148
267.39015546004924,3063.4675530237887,23593.380779931904,72277556.48545648,20529.913226908116,0.006609359172004849,0.04679502794476401,0.00030928514715094927,1,303,0.5153061224489796,52.218659428715725,0.1111111111111111,259.4024476087528,251.85404428913785,0.030792723526433283,0.4393045316814437,2006,B65D,Y10T,318.76295352124964
265.3357404927323,1161.0602896123291,4016.084644559334,4662916.400519688,2855.0243549470047,0.0026253161862500717,0.00822828884115184,2.160185987981677e-05,0,193,0.5132978723404256,32.503056383657324,0.1111111111111111,282.0046359240857,279.44039168115324,-0.05910858655472791,-19.23313967428578,2006,C02F,B01D,245.6897591997341
263.931331761685,4777.560322414783,1331.343135948802,6360572.141828266,3446.2171864659804,0.00772699079474592,0.0023718655881421985,1.8327383565949384e-05,1,175,0.5368098159509203,28.22926714358407,0.6666666666666666,287.1883115474512,305.3678650416567,-0.08098163765945439,-5.077426291560641,2006,C08L,C09J,223.8528215077977
262.6053098492937,4292.198006849826,13155.386890405907,56465525.39033856,8863.188883556082,0.007809635725851577,0.023921331244629612,0.000186816883097989,1,289,0.5008665511265165,47.20911333654205,0.05263157894736842,294.5142932562971,318.39197155530337,-0.10834443060199812,-8.031305107997127,2006,H01L,Y10S,161.11530580028122
261.8625306288753,6189.450975889264,5530.964150507236,34233631.45896554,658.4868253820277,0.010307937282528597,0.009689198570685509,9.987565118459195e-05,0,217,0.4811529933481153,33.425398446053244,0.05263157894736842,254.2842025906609,236.90304921702136,0.029802590805901325,-9.802825335425155,2006,G01N,A61B,326.933775106282
257.6580285271806,23593.380779931904,953.8839150619601,22505346.427909046,22639.496864869943,0.04679502794476401,0.002246105896089169,0.00010510658817439187,0,172,0.2991304347826087,28.28012657607769,0.1111111111111111,272.58801091789815,293.34277871256495,-0.054771236418077004,5.8247854039492495,2006,Y10T,B21D,163.4636161313823
255.381130030988,3063.4675530237887,13155.386890405907,40301100.88623302,10091.919337382118,0.006609359172004849,0.023921331244629612,0.0001581046700682589,1,301,0.5154109589041096,51.43941976034652,0.05263157894736842,307.14879263666506,344.96637084580345,-0.168542621187883,-13.95008439653867,2006,B65D,Y10S,149.86383021826458
254.85477056954414,5463.422456801173,1046.163831103373,5715634.9683433175,4417.2586256978,0.007580240745375457,0.002036314841672775,1.543575673326074e-05,0,111,0.43700787401574803,17.078855538347906,0.17647058823529413,239.36962082283682,225.84860648149584,0.06469137434181028,1.964135405366335,2006,H04B,H01Q,186.21361915846478
248.95582996455443,3063.4675530237887,1486.3204103744106,4553294.350579009,1577.147142649378,0.006609359172004849,0.0033186867804929753,2.193439291166249e-05,0,142,0.4068767908309456,22.468271003103883,0.25,264.4964113007366,272.5421386311709,-0.05875535800186075,-7.494854005747868,2006,B65D,B65B,246.489981396361
247.5008692992202,1304.653342596409,2474.874406415753,3228853.1668366157,1170.2210638193442,0.002480630811876238,0.004832029699018951,1.1986481755287474e-05,0,75,0.3,11.221133512377314,0.3333333333333333,274.7798980826744,313.2724945931094,-0.09927592583663673,11.213567726980841,2006,B60W,F16H,218.5667828626481
245.69887671766352,23593.380779931904,1828.3526039619953,43137019.185255386,21765.02817596991,0.04679502794476401,0.0038980001966197023,0.00018240702812951458,0,238,0.4124783362218371,39.08360889444271,0.1111111111111111,240.24631416659753,252.0050992466655,0.02269571780936853,17.211347631133975,2006,Y10T,F16C,232.65245808139312
245.06660662552787,3292.9766829681203,3149.3250949864764,10370654.104876827,143.65158798164384,0.005271839940173375,0.005440224006138677,2.867999019905188e-05,1,162,0.54,25.10805065552107,0.3333333333333333,253.20249827526135,253.14487303467465,-0.032131956458379,-8.193516890320183,2006,C08F,C09D,180.51425875448462
244.29450221642924,23593.380779931904,2355.291910388752,55569298.88969508,21238.088869543153,0.04679502794476401,0.003971391787373833,0.0001858413896697648,1,232,0.4020797227036395,37.864951186814274,0.1111111111111111,244.68968779500022,234.85693478623799,-0.0016150479496384522,-10.227938587333227,2006,Y10T,C08J,199.22861454452996
243.90849702515612,2684.9234478605786,1884.3948851537186,5059456.012177762,800.5285627068599,0.004884441003563148,0.003689327410244992,1.802030207817008e-05,1,94,0.47959183673469385,14.37852197361006,0.25,233.15296366014377,241.85602576609494,0.0461308026977954,19.45859547096353,2006,F02D,F02B,175.36152444938313
239.30872640586716,1557.9876583273954,902.5982789482103,1406236.9790288594,655.389379379185,0.002676521161552087,0.0016769467181269686,4.4883833778621544e-06,1,86,0.5058823529411764,13.402588058383323,0.3333333333333333,219.24281192313674,215.27480680757685,0.09152370518658204,16.09790936717053,2006,G06T,G06V,329.97745728116985
239.0537610960612,3964.0969600404037,557.1551337142795,2208616.97182768,3406.941826326124,0.0072564272097673235,0.0012509846380940569,9.077678966866641e-06,0,104,0.3170731707317073,16.942712169411582,0.3333333333333333,282.59918749001525,322.0148305971882,-0.15408900068225634,-4.129783286781077,2006,B01J,C10G,175.31690982398578
238.92846739423464,4062.4973920201064,283.63672137764917,1152273.4408778334,3778.860670642457,0.009063189172967084,0.0008317555968395445,7.538358319830935e-06,1,56,0.13526570048309178,9.397848373684118,0.05263157894736842,243.9720441263742,265.6629224674649,-0.020672764989119154,16.64730160895118,2006,Y02E,G21C,274.58430828798754
238.63399075808442,23593.380779931904,2400.391914257274,56633360.45414152,21192.98886567463,0.04679502794476401,0.00496655636782598,0.00023241014402166239,0,195,0.33620689655172414,31.478432178500242,0.05263157894736842,246.1954245518779,254.7864978028176,-0.030713136962462664,1.0296394571462315,2006,Y10T,B62D,202.14918118597572
238.4820578544632,5393.076944282193,937.9161531265975,5058253.9810969,4455.160791155596,0.00823145290601424,0.001780249723927334,1.46540417634527e-05,0,96,0.3221476510067114,14.23684332568264,0.05263157894736842,266.0412353636735,291.39377864326514,-0.10358987196679266,-2.206634229618629,2006,G06F,G11C,304.7540464048875
237.4619956298398,2684.9234478605786,1579.3636733480228,4240470.559271322,1105.5597745125558,0.004884441003563148,0.0029552126138319926,1.4434561665248012e-05,1,71,0.36787564766839376,10.776994250017575,0.17647058823529413,239.1304795286261,219.65906657490586,-0.006977294998425991,-21.139896852506524,2006,F02D,F01N,147.04602339242575
236.09339748306675,5281.133460134256,536.1985091194201,2831735.8877846724,4744.934951014836,0.006836567545628235,0.0009375879331445542,6.409883234908715e-06,1,63,0.4315068493150685,10.31376565884851,0.42857142857142855,223.30809199766657,203.8183290101933,0.05725410741288223,-6.704457502073069,2006,C12N,C12Y,209.32201814829563
235.61164639479767,1486.3204103744106,1417.5600937961717,2106948.500341514,68.76031657823887,0.0033186867804929753,0.0035763525532396274,1.186879394081865e-05,1,129,0.4358108108108108,20.166323074966613,0.3333333333333333,234.28209780117047,231.86648967054967,0.00567499013413976,-1.086059536993588,2006,B65B,B65G,184.7519279785123
235.2920479701554,13155.386890405907,1878.334620172397,24710218.63801151,11277.052270233511,0.023921331244629612,0.003616477174407316,8.651094842763955e-05,0,202,0.3488773747841105,32.04508830031016,0.05263157894736842,257.1168025424895,264.56639722091427,-0.08488264616128098,-14.375159893909313,2006,Y10S,H01R,101.35585825010467
234.87834353975418,3663.1688111461494,4062.4973920201064,14881613.741810625,399.328580873957,0.007015534473201439,0.009063189172967084,6.358311608009662e-05,1,337,0.6934156378600823,58.75995805150717,0.05263157894736842,217.45176431312996,196.60781135790108,0.08013997624562844,-3.4173737286046446,2006,Y02P,Y02E,480.4455204130861
233.65606117244712,8946.006812813708,3663.1688111461494,32770733.141000144,5282.838001667558,0.009552617291662763,0.007015534473201439,6.701671591896027e-05,0,158,0.37176470588235294,24.58816097627118,0.17647058823529413,282.7404921503249,316.0084139238306,-0.17360241048098973,-15.816509204372068,2006,C07D,Y02P,152.99232842056438
229.9127166267354,2130.930988239776,1884.3948851537186,4015515.454854593,246.53610308605744,0.003979272295196568,0.003689327410244992,1.4680838351497202e-05,1,117,0.5571428571428572,18.264210205741193,0.17647058823529413,244.05909857404734,252.7801249517007,-0.05796293614933572,-5.425355569658564,2006,F02M,F02B,160.4082056071213
229.6922225951855,4002.8152539496923,2355.291910388752,9427798.38640841,1647.5233435609402,0.00639430764957323,0.003971391787373833,2.5394300885456806e-05,1,171,0.5463258785942492,26.73875048993482,0.3333333333333333,234.93712692610788,256.9180244984712,-0.022324714699401203,16.73599324144095,2006,C08G,C08J,211.78626798722544
228.52695053129983,19134.58296894932,1805.0418378287632,34538722.80835923,17329.541131120553,0.0200716449408204,0.003236438571162551,6.496064587315082e-05,0,166,0.43342036553524804,26.870285186298933,0.25,221.24156535116367,215.53378750585554,0.03292954996305734,1.5776073348280306,2006,A61K,Y02A,273.42524882373596
226.0713951076301,19134.58296894932,13155.386890405907,251722841.9431,5979.196078543411,0.0200716449408204,0.023921331244629612,0.00048014046725395893,0,235,0.40869565217391307,39.647259431904054,0.05263157894736842,256.26103140584394,288.5385883271255,-0.1178081432537517,2.0879206230677596,2006,A61K,Y10S,87.37600277448743
225.61630947529994,13155.386890405907,3762.4338515008535,49496272.96605373,9392.953038905054,0.023921331244629612,0.006662201956885971,0.00015936873982928893,0,243,0.42334494773519166,39.624486409235836,0.17647058823529413,257.54148847640835,269.4366235944311,-0.12396130499196387,-20.030043883085625,2006,Y10S,A61F,113.90251268423889
224.5598549525744,19134.58296894932,6189.450975889264,118432563.23039745,12945.131993060055,0.0200716449408204,0.010307937282528597,0.0002068972572071591,0,209,0.5048309178743962,34.305678125518654,0.25,183.82321128634422,160.64263673177757,0.22160772505912807,17.556069111663533,2006,A61K,G01N,264.32567016020846
224.3027864333641,4292.198006849826,1957.0246201137597,8399937.173808318,2335.1733867360663,0.007809635725851577,0.004023495167928408,3.142203160624489e-05,1,191,0.4973958333333333,29.59794139755163,0.17647058823529413,208.43131778260232,194.02675422345973,0.07614723554795166,1.4669050916191964,2006,H01L,C23C,172.22973512726503
224.03884954108045,1792.3773234849687,2495.8840515405814,4473565.976029127,703.5067280556127,0.002376535755879595,0.003165033147045342,7.5218144424973746e-06,1,44,0.4489795918367347,6.479673420895292,0.5384615384615384,210.94383060305125,182.45865055183864,0.062078226704202946,-15.39016111318341,2006,H04J,H04Q,140.14136862816778
222.96400410155113,4292.198006849826,23593.380779931904,101267461.95847271,19301.182773082077,0.007809635725851577,0.04679502794476401,0.00036545212202965195,1,287,0.4905982905982906,47.22133124448929,0.1111111111111111,221.70956094059014,211.38938706818388,0.005658047202110208,-9.06573071144527,2006,H01L,Y10T,265.1837656385927
222.32916975390523,23593.380779931904,2467.3250656027467,58212539.780636065,21126.05571432916,0.04679502794476401,0.004156422024359521,0.0001944998847801364,1,221,0.37777777777777777,33.90587104112497,0.05263157894736842,216.24790129834042,196.38572967818666,0.028121745547832887,-13.780903164588949,2006,Y10T,G11B,130.14111843387013
218.35854433069238,4751.372382528131,1407.3213724944903,6686707.902611907,3344.051010033641,0.009111152228075351,0.002889394832729788,2.6325716168015414e-05,1,126,0.391304347826087,20.25694811921189,0.0,212.69280472878188,191.88488951306024,0.02663813479320679,-15.142175613811133,2006,Y02T,F01D,165.20486046642182
217.90936806121448,4002.8152539496923,2852.142835786373,11416600.849529026,1150.6724181633194,0.00639430764957323,0.004600752315897734,2.9418625727336636e-05,1,179,0.6109215017064846,28.50900153806726,0.3333333333333333,230.2966431354031,224.48859321608768,-0.05378834404853005,-18.195324993504016,2006,C08G,C08K,190.02695323242813
217.43611373316432,1578.0111863027128,570.5219271428778,900289.9830624424,1007.489259159835,0.0034881980525279153,0.001269365531646867,4.427798375436663e-06,1,75,0.5,12.632407624304026,0.6666666666666666,190.57680608451284,152.34473490964655,0.1409369177734068,-11.372763526214811,2006,A23L,A23V,288.75831524216767
215.16026201587414,5393.076944282193,3386.431045820627,18263283.196616657,2006.645898461566,0.00823145290601424,0.004537310831190912,3.734866042689632e-05,1,134,0.45733788395904434,20.322578771664944,0.25,186.35972482100792,137.02878278996167,0.1545427115355968,-20.530404836180026,2006,G06F,H04M,337.4747210061972
214.96346932794984,23593.380779931904,610.0051248281841,14392083.18778124,22983.37565510372,0.04679502794476401,0.001707075172493654,7.98826304006534e-05,0,161,0.2795138888888889,27.687076742368166,0.05263157894736842,216.18669975870046,204.16447921816484,-0.005658213165360971,-13.245450971286232,2006,Y10T,B26D,205.36985446700368
214.4520341084028,1603.5314922818898,1686.1996319973077,2703874.2121818163,82.66813971541796,0.003317956424389127,0.0035261154475855995,1.1699497402454382e-05,1,100,0.37593984962406013,15.429397401112317,0.3333333333333333,225.1921426474213,237.92389828482925,-0.04769308739086002,1.9916470983894783,2006,B60T,F16D,166.0572452951039
213.53927393781345,4537.829487114403,989.990518753405,4492408.167962885,3547.8389683609976,0.008765708521515286,0.0021034677159548895,1.843838488247807e-05,0,171,0.41605839416058393,26.631655208242332,0.25,246.53781835748347,281.6616364064691,-0.13384779925253354,2.1252736293155863,2006,B29C,B29D,180.03058308503242
212.60276595978863,661.9103031020039,778.5189096682631,515309.68746916164,116.60860656625914,0.0017944338914328052,0.002328082387075272,4.177589937415654e-06,1,112,0.5490196078431373,17.617920378146,0.5384615384615384,181.91740961701237,139.85531577584752,0.16867740370411835,-11.376737498388593,2006,F21S,F21V,218.63972045489865
212.35939585181194,10862.666238331596,1061.8263083626834,11534264.790823596,9800.839929968912,0.014167042379602323,0.0014751370166772393,2.089832863098659e-05,0,80,0.3292181069958848,12.399481199010049,0.42857142857142855,176.04667091877178,134.3284948624726,0.2062676036049265,-5.405451123259013,2006,H04L,Y02D,304.1796766667065
211.6843923718864,4877.76169126779,639.5456520277256,3119551.281277721,4238.216039240065,0.00774746691293543,0.0013915077329952365,1.0780660120474384e-05,0,88,0.36363636363636365,13.106560580244233,0.1111111111111111,207.5767571422214,211.3498209467149,0.019788512385568502,7.880699034158511,2006,H04N,G03B,377.17856381641303
211.3476338117663,19134.58296894932,4339.655053529612,83037489.67838256,14794.927915419707,0.0200716449408204,0.006127126317595206,0.00012298150395432736,0,143,0.5053003533568905,22.94605379003729,0.1111111111111111,216.11514350556877,225.8949606008179,-0.02206004455064776,5.012307401446662,2006,A61K,C07C,203.79386446046865
206.75126712048964,20499.18385969826,1805.0418378287632,37001884.50809947,18694.1420218695,0.020985233900900003,0.003236438571162551,6.791742042174074e-05,0,171,0.4523809523809524,27.50946801793883,0.25,189.55629809854457,181.08918094452363,0.09071167349451996,8.72785186792413,2006,A61P,Y02A,265.2803428888802
204.4021837343467,4292.198006849826,1233.5772477598778,5294757.804130241,3058.6207590899485,0.007809635725851577,0.002318238907773255,1.8104601395205152e-05,0,138,0.42724458204334365,20.900544267230156,0.17647058823529413,192.68208398125816,176.17660303651732,0.06082610023165686,-4.785381191652306,2006,H01L,G03F,266.397172238383
