cpc4,window_start,window_end,strength,pagerank,t_center
F24D,2003,2007,179.02722971499526,0.0008369240891267405,2005.0
A47C,2003,2007,262.8405764106086,0.0013175056584221086,2005.0
C08B,2003,2007,276.67644424965744,0.0010282001393865131,2005.0
B61B,2003,2007,55.55770918402513,0.0004889277501821967,2005.0
A23L,2003,2007,753.5088943356247,0.0029267709527808243,2005.0
B07B,2003,2007,95.57681708615927,0.0007072369560961456,2005.0
B65H,2003,2007,1159.3750791619702,0.005168008707053523,2005.0
H02P,2003,2007,239.1482370808652,0.0010749503208656297,2005.0
B63B,2003,2007,245.42047181561898,0.0012703620643053212,2005.0
A61B,2003,2007,1805.2824083774087,0.0062610800699204865,2005.0
C01P,2003,2007,393.70364557657354,0.0015223853198958572,2005.0
G01C,2003,2007,544.981743221821,0.0020705346925361887,2005.0
B67D,2003,2007,243.38837314236017,0.0010812720490755083,2005.0
G01W,2003,2007,7.565136696874003,0.00025581103114387404,2005.0
D21C,2003,2007,91.88512034912713,0.0005973807148746105,2005.0
A23C,2003,2007,136.01173459125508,0.0007264592043945776,2005.0
A21C,2003,2007,66.87319699621658,0.00048531702564971334,2005.0
B64F,2003,2007,86.24580667028519,0.0005367715110324324,2005.0
F02B,2003,2007,1208.3754295471695,0.003992615532310595,2005.0
B03C,2003,2007,100.08106680259918,0.0005266803796434214,2005.0
E02F,2003,2007,236.93203979243563,0.0011443376899365225,2005.0
G07B,2003,2007,198.94312236232332,0.0008525480735839771,2005.0
B25D,2003,2007,53.716152674152966,0.0004323157669531458,2005.0
C25F,2003,2007,38.32715882645356,0.00043624555295839905,2005.0
G04F,2003,2007,16.725508383424994,0.00028603577139345185,2005.0
A61Q,2003,2007,779.8033067889587,0.0020776559626718635,2005.0
B02B,2003,2007,4.858008764561185,0.0002477986468285099,2005.0
E01B,2003,2007,86.80391712328233,0.0006493600492456458,2005.0
D06B,2003,2007,55.5649307186157,0.0004994060692470956,2005.0
B22F,2003,2007,472.2562481307455,0.0017646597286979015,2005.0
G10F,2003,2007,1.011570763571286,0.00024370538996662408,2005.0
F16G,2003,2007,208.01076730485673,0.0011028042637186966,2005.0
G01N,2003,2007,3764.025300132149,0.010882445284479418,2005.0
G07F,2003,2007,676.867663200892,0.002383488735250714,2005.0
H03C,2003,2007,41.56560682895255,0.00035825412002075366,2005.0
H03J,2003,2007,126.85369930679057,0.0006179307597786841,2005.0
B41N,2003,2007,120.1376091644124,0.000655682384899081,2005.0
G10C,2003,2007,3.6489643368318205,0.0002817025765546473,2005.0
B62D,2003,2007,1545.238507226903,0.005525502279666129,2005.0
H03F,2003,2007,219.33835392808152,0.0009429576164053759,2005.0
B44B,2003,2007,21.851821032423025,0.0003065943214943924,2005.0
A61P,2003,2007,9091.738413786514,0.018407169772422897,2005.0
A21B,2003,2007,59.349581100067745,0.00046444418137452803,2005.0
G10H,2003,2007,83.75784799216645,0.0005628054117154258,2005.0
B27K,2003,2007,63.77846008477533,0.0004285816669515251,2005.0
B23C,2003,2007,169.97401574100456,0.0007846124896478698,2005.0
B41G,2003,2007,2.3370046712509733,0.0002456057013684456,2005.0
B64D,2003,2007,430.27593507755336,0.0019172873201315937,2005.0
A63D,2003,2007,5.344527083026061,0.0002474596754814285,2005.0
B21G,2003,2007,10.749531673229907,0.0002667352176424849,2005.0
F41H,2003,2007,110.20420745034878,0.0007700707212865766,2005.0
H03G,2003,2007,162.50674315401105,0.0007538376916330072,2005.0
A23N,2003,2007,36.355138545184815,0.00037148335483888184,2005.0
B04C,2003,2007,63.83854129893085,0.00046655234559382587,2005.0
G16H,2003,2007,249.28799111193803,0.0010257118265802113,2005.0
B27M,2003,2007,48.06075672102998,0.0004808962926452654,2005.0
A23F,2003,2007,30.046412542841143,0.0003320902858511093,2005.0
C01G,2003,2007,164.52008975182457,0.0007376233708747422,2005.0
F02D,2003,2007,1515.3132583578308,0.004669138505340178,2005.0
B03B,2003,2007,60.00948666454591,0.00048146674446344917,2005.0
B61D,2003,2007,165.3054624469862,0.000915800731395321,2005.0
H04N,2003,2007,2836.5696519470725,0.008581718318021545,2005.0
C12L,2003,2007,2.150485376666711,0.00027999464410364254,2005.0
C05C,2003,2007,9.766579920620943,0.0002799303096893842,2005.0
D06F,2003,2007,248.81715022626003,0.0011171480774849107,2005.0
C12G,2003,2007,23.76755023042469,0.00037110598331637564,2005.0
G01P,2003,2007,278.44255190868915,0.00120044195231502,2005.0
F02P,2003,2007,156.64047135264866,0.0007482770038684037,2005.0
A22B,2003,2007,17.812755345689066,0.0002953572495006653,2005.0
C12J,2003,2007,2.9214093711306224,0.0002355237225023932,2005.0
F25D,2003,2007,384.43802443227173,0.0016006261232247184,2005.0
F21W,2003,2007,100.73634205936611,0.0006416748142354343,2005.0
A23K,2003,2007,245.66453926705614,0.0009171463255953694,2005.0
G06Q,2003,2007,1114.5925527000768,0.0036765044599285997,2005.0
G16Z,2003,2007,11.76532371262099,0.0002624100412405021,2005.0
G01S,2003,2007,850.6489140217219,0.003164951987464468,2005.0
A62D,2003,2007,56.52690366478109,0.0004444389130477767,2005.0
C07H,2003,2007,602.249375153033,0.0015167013098412272,2005.0
F15C,2003,2007,41.50623599534472,0.00035867501567770027,2005.0
A01N,2003,2007,1044.9673200088812,0.0028496273417094086,2005.0
C14C,2003,2007,28.542906366675215,0.0003208917296115729,2005.0
B01D,2003,2007,2801.727670495562,0.009588286831329656,2005.0
C12P,2003,2007,484.015249499827,0.0014472642978034522,2005.0
A42B,2003,2007,43.626346047025955,0.00045144120472032486,2005.0
F04D,2003,2007,643.7822902016629,0.0023183666231920944,2005.0
B41B,2003,2007,9.706095940676873,0.0002543835651884386,2005.0
D06M,2003,2007,336.72478679138345,0.001249982899387948,2005.0
G08G,2003,2007,569.9399398885878,0.0021242428714894753,2005.0
H01Q,2003,2007,590.6712324001597,0.002150830839149265,2005.0
G07C,2003,2007,560.8948677063056,0.002067776100335422,2005.0
B82B,2003,2007,24.406561074660406,0.0002936202033148322,2005.0
E04D,2003,2007,158.9602801947773,0.0007860459953099146,2005.0
E04H,2003,2007,192.25546134062554,0.0010382872768015254,2005.0
F23R,2003,2007,120.32346008661574,0.0006809583181268899,2005.0
B62L,2003,2007,71.34687029736963,0.0004593740523326962,2005.0
H04W,2003,2007,882.4492451514946,0.0027918797761446617,2005.0
D21B,2003,2007,54.135630778879055,0.0004858106081968601,2005.0
B61H,2003,2007,36.01435909257329,0.00035032702829362937,2005.0
F16C,2003,2007,1098.1284539439516,0.004051351284862398,2005.0
C08G,2003,2007,2405.1481691396475,0.006741291320183619,2005.0
E04G,2003,2007,131.3431641989905,0.000857409493691092,2005.0
G01V,2003,2007,213.3391927779238,0.0010143594778473943,2005.0
F23H,2003,2007,7.475568084125822,0.0002687447184904582,2005.0
H10K,2003,2007,299.9646724208409,0.0010901104334185678,2005.0
H03H,2003,2007,224.57897125536576,0.0009353913561850878,2005.0
C10G,2003,2007,405.02093755082126,0.0013704085953021672,2005.0
D06C,2003,2007,36.478849906273425,0.00048128297223357086,2005.0
B61J,2003,2007,2.722682021874188,0.0002384928486974048,2005.0
G16C,2003,2007,10.626558937506129,0.0002663561894779236,2005.0
F41G,2003,2007,68.84136023373631,0.0005001553288076457,2005.0
E01H,2003,2007,55.39415600802908,0.00044661203816002146,2005.0
A43C,2003,2007,27.58375187956655,0.00034269599757653815,2005.0
D02J,2003,2007,27.046200647142296,0.000338646807446947,2005.0
B67C,2003,2007,70.55761682677044,0.00047673687672014577,2005.0
E05F,2003,2007,279.04416680823834,0.0012162309725408352,2005.0
F22B,2003,2007,73.29726446522831,0.0006037144361567003,2005.0
Y02A,2003,2007,1240.9871330527317,0.0038670626338481486,2005.0
H01R,2003,2007,1228.5609077451866,0.004116359265850937,2005.0
H10F,2003,2007,354.5566590441915,0.0013042707612370896,2005.0
B41P,2003,2007,54.13243072607422,0.0004265086874649331,2005.0
C09G,2003,2007,61.3691699878872,0.00040882793161276464,2005.0
Y02T,2003,2007,3164.8007707178385,0.010166014088496014,2005.0
A47H,2003,2007,17.119210037149177,0.00028829768505957414,2005.0
C06D,2003,2007,29.798387598458525,0.00036731069901885596,2005.0
F16S,2003,2007,2.996025224738478,0.0002402912656938254,2005.0
B60S,2003,2007,291.1839232087764,0.0011686986271336984,2005.0
C08F,2003,2007,1874.1907454202017,0.005238335258516082,2005.0
G01J,2003,2007,262.902233959873,0.001035046129516854,2005.0
C08H,2003,2007,26.693474356879783,0.0004095121496423724,2005.0
A62C,2003,2007,94.12297785759837,0.0006358504140234136,2005.0
A01M,2003,2007,135.74792760289293,0.0007414099146227803,2005.0
A01D,2003,2007,172.90276554329228,0.0008630334182105667,2005.0
C10B,2003,2007,39.33400167098517,0.000399478609996821,2005.0
F21L,2003,2007,9.767775723316463,0.000266298775929981,2005.0
G21F,2003,2007,84.11670952548397,0.0005318597314319688,2005.0
B24C,2003,2007,82.37305836753728,0.0005021391269035604,2005.0
A63G,2003,2007,30.710622701131616,0.000371729096022202,2005.0
F23K,2003,2007,25.22062142531641,0.0003299988561822894,2005.0
Y10T,2003,2007,16551.198050389605,0.05585922055806784,2005.0
C04B,2003,2007,1140.6783104195758,0.003961800003434803,2005.0
B60N,2003,2007,357.0562346562045,0.0015466028547618809,2005.0
B05C,2003,2007,351.1855805910997,0.0014902267420712288,2005.0
A61H,2003,2007,125.46497128054243,0.0007558358048547336,2005.0
A01G,2003,2007,214.48920214937047,0.0010780593006763867,2005.0
G01D,2003,2007,371.31139688755906,0.0015473708511470625,2005.0
G06T,2003,2007,897.3477855832303,0.0028644795344995207,2005.0
B21D,2003,2007,598.1148801139681,0.0022888530682349606,2005.0
G05F,2003,2007,107.70956970786189,0.0005851104709375353,2005.0
H01G,2003,2007,260.71087872945964,0.0010114643321782655,2005.0
E21F,2003,2007,15.845185462263126,0.0003065676042885567,2005.0
B66C,2003,2007,189.15949240472096,0.000994070239967831,2005.0
B41J,2003,2007,1060.180404568196,0.003579349202689523,2005.0
B66B,2003,2007,133.99782291456418,0.000738743232820881,2005.0
B41C,2003,2007,221.5220466014401,0.0008928331220032757,2005.0
H02B,2003,2007,166.21515082485212,0.0007541221702771537,2005.0
F22G,2003,2007,5.315826932506613,0.000252390244436322,2005.0
G06G,2003,2007,11.98445977717787,0.00026710092070334574,2005.0
C07F,2003,2007,987.2780214990363,0.0026250239359237194,2005.0
B60L,2003,2007,306.45246641155325,0.0012880676589419738,2005.0
F41C,2003,2007,0.9431128986169411,0.00022983179049674242,2005.0
F04F,2003,2007,39.184020881467646,0.0003725752641782616,2005.0
F24S,2003,2007,94.47232558921579,0.0005456023436099958,2005.0
B41M,2003,2007,819.4038077492047,0.002758901641940787,2005.0
A63J,2003,2007,17.344408328144016,0.00032246100720797945,2005.0
E02D,2003,2007,205.48525561957993,0.0010645042560563673,2005.0
H04B,2003,2007,1544.8858371456658,0.005154151483956535,2005.0
F26B,2003,2007,218.86142533764146,0.0011059843981211927,2005.0
F16B,2003,2007,1016.9878515004888,0.004103895957488282,2005.0
B60C,2003,2007,778.3185535185585,0.0025747356590540395,2005.0
E05D,2003,2007,227.1702280330462,0.0010466132265884154,2005.0
A41B,2003,2007,34.978247209828275,0.00041808644883610155,2005.0
D07B,2003,2007,102.79758417203448,0.0006324911315742251,2005.0
D01F,2003,2007,381.74428987883346,0.0014897055097012845,2005.0
B28C,2003,2007,55.64876242338672,0.00042163383471191616,2005.0
B21J,2003,2007,150.2699621844483,0.0007367318313770939,2005.0
B44D,2003,2007,43.930915000763726,0.00041679217791627224,2005.0
F16L,2003,2007,1278.2738429984913,0.004478094641371052,2005.0
B44F,2003,2007,55.13226962274893,0.0004219057355682413,2005.0
A23J,2003,2007,81.37636423727425,0.0005169521112779939,2005.0
C10J,2003,2007,39.54091677523066,0.00041660691784935417,2005.0
A61F,2003,2007,1107.1293916736627,0.004062607614300708,2005.0
A61C,2003,2007,311.18050039171726,0.0013358445505382728,2005.0
H02H,2003,2007,252.43681282191278,0.0010708395303924468,2005.0
D01B,2003,2007,2.5656217289149597,0.00028525016823966186,2005.0
C21B,2003,2007,124.3990504229653,0.0007006051194820561,2005.0
A47L,2003,2007,358.9233111774895,0.0016289432916011713,2005.0
F23Q,2003,2007,58.73911724222457,0.0004745843425862103,2005.0
B61K,2003,2007,30.932078402093,0.00035936653635647287,2005.0
G11C,2003,2007,661.0415746532964,0.0021890320573476636,2005.0
B62M,2003,2007,196.6546097219456,0.0008765328348171554,2005.0
B61L,2003,2007,99.89656341704071,0.0005841284235828846,2005.0
F15B,2003,2007,778.9804145236798,0.0029694471057976693,2005.0
E06B,2003,2007,465.7861110052977,0.0020010202086539475,2005.0
G21G,2003,2007,21.538145733132215,0.0003146059739661274,2005.0
G04C,2003,2007,32.48910614434293,0.00037057539929637195,2005.0
C09B,2003,2007,437.6312189732413,0.001412839406865084,2005.0
A41G,2003,2007,9.391090954708128,0.00025961645557704083,2005.0
C10L,2003,2007,174.43887379745397,0.0008041699861956473,2005.0
B61G,2003,2007,21.158242597078026,0.0003139296417517199,2005.0
B31B,2003,2007,269.25238031964943,0.0011549470688618382,2005.0
C21D,2003,2007,541.7067096363344,0.0020182097570616837,2005.0
C07K,2003,2007,3658.514403585363,0.007951567750878068,2005.0
H04S,2003,2007,37.10837519907319,0.0003559004779249205,2005.0
C40B,2003,2007,270.5604517209315,0.0008963293359893734,2005.0
H05K,2003,2007,2098.4881058748324,0.006537767419910238,2005.0
A47G,2003,2007,179.30594303708423,0.0009293593212359065,2005.0
A45B,2003,2007,37.55013875697553,0.0004019370125679936,2005.0
F25B,2003,2007,643.2061479239879,0.0024509429862878775,2005.0
G03F,2003,2007,815.3541873602707,0.0025759328255229807,2005.0
D21G,2003,2007,139.6607042794652,0.0007087984351880102,2005.0
C23D,2003,2007,4.183986463298475,0.00024717211728246205,2005.0
G21D,2003,2007,15.534469421174148,0.0002866566169289864,2005.0
B21F,2003,2007,63.33582711800912,0.0004925905981772792,2005.0
C08J,2003,2007,1203.375675611307,0.003702930468106931,2005.0
B81B,2003,2007,126.54400031817384,0.0006738911024413742,2005.0
B05B,2003,2007,840.4108594688497,0.0031915121340211298,2005.0
B63G,2003,2007,38.022190798487614,0.000449199899910546,2005.0
C23G,2003,2007,90.24919663634576,0.0005217677706462642,2005.0
G01G,2003,2007,186.3073279225819,0.0009111680955400179,2005.0
A47K,2003,2007,226.43225733543193,0.00106752355328857,2005.0
B23K,2003,2007,887.7646609732498,0.003178014584434404,2005.0
B26B,2003,2007,123.6906522902933,0.0007368568211462389,2005.0
B63J,2003,2007,19.532783788936353,0.00030025539616919546,2005.0
B60Q,2003,2007,321.55541091817975,0.001424083289175123,2005.0
G09C,2003,2007,19.688383796842277,0.00027982855803347097,2005.0
Y02W,2003,2007,688.4687747416041,0.0027845632215434805,2005.0
A47J,2003,2007,442.17228057584094,0.0018677827641410188,2005.0
F02N,2003,2007,159.8405750223698,0.0007146875445683073,2005.0
G09G,2003,2007,480.6072755011785,0.0015824132363850775,2005.0
A01J,2003,2007,65.86689866594722,0.00046501179244750387,2005.0
E02C,2003,2007,2.052054394198699,0.00024057468226268725,2005.0
A41C,2003,2007,16.945294326584925,0.00032597729565435877,2005.0
D01H,2003,2007,69.25015831421173,0.0005321572543195989,2005.0
B60B,2003,2007,155.29708845041844,0.0009039393920203152,2005.0
B08B,2003,2007,436.42863594278884,0.0019341150617720845,2005.0
B29C,2003,2007,2759.062346635772,0.009283697940186799,2005.0
G03D,2003,2007,35.92950256109779,0.0003396459692341381,2005.0
G06M,2003,2007,32.55825406227047,0.00033541022591372736,2005.0
C12F,2003,2007,3.3429585069259824,0.00023796291769040623,2005.0
C03B,2003,2007,382.9928362609842,0.0014477849172623372,2005.0
B23Q,2003,2007,803.3310220654201,0.00307547586859542,2005.0
B62B,2003,2007,113.56437376015717,0.0007182036798733066,2005.0
E04F,2003,2007,369.6227927555544,0.0016439118152524429,2005.0
D10B,2003,2007,227.4203141864591,0.0014346599724349063,2005.0
B60H,2003,2007,480.07890392390334,0.0018949871814813541,2005.0
B60F,2003,2007,17.333059735385472,0.00031044311625683525,2005.0
B41L,2003,2007,8.056003587712022,0.0002557157370413884,2005.0
F21Y,2003,2007,95.47008614635082,0.0006420206911910244,2005.0
B27C,2003,2007,45.65358260067278,0.0004151948127709169,2005.0
B23B,2003,2007,500.19324856331826,0.0018365493134092708,2005.0
D04C,2003,2007,36.276112159845454,0.00036777331597892554,2005.0
F24B,2003,2007,14.714008016825405,0.00043588811442230637,2005.0
C05F,2003,2007,60.622352327445356,0.0004663361529163394,2005.0
G01H,2003,2007,49.80475410404173,0.0004090075157311331,2005.0
B65B,2003,2007,679.2418202741038,0.00266887308439762,2005.0
H04K,2003,2007,17.86281205049534,0.00028859011344992445,2005.0
D04H,2003,2007,438.60653027083026,0.0018870685245053521,2005.0
H01B,2003,2007,480.28414101104954,0.001652247496398925,2005.0
G21C,2003,2007,204.73077680463894,0.000930012832055337,2005.0
A47F,2003,2007,135.2498062834675,0.0007649129089751438,2005.0
E01D,2003,2007,46.7555978422355,0.0004265665511836113,2005.0
F21S,2003,2007,251.33161968361753,0.0012533980587625653,2005.0
B64C,2003,2007,332.5428456740689,0.0014266751188673826,2005.0
A47D,2003,2007,28.758570083917096,0.0003762867668168252,2005.0
G03C,2003,2007,302.34039839094805,0.001095412238168,2005.0
B29L,2003,2007,960.8567492305187,0.003336147944922072,2005.0
B31F,2003,2007,93.1409875058032,0.0005548770251876501,2005.0
H02J,2003,2007,427.5171070776682,0.0016752195614383322,2005.0
H01H,2003,2007,833.0794986913986,0.0030728017167987996,2005.0
F16F,2003,2007,778.3129585447059,0.003063611503351532,2005.0
H04J,2003,2007,234.47041164683557,0.0009170971479873813,2005.0
H03L,2003,2007,244.1917039159951,0.0009728460115332021,2005.0
A01C,2003,2007,68.37755823612777,0.00048485699307636884,2005.0
B60M,2003,2007,14.288850568898841,0.0002757468843471852,2005.0
C06F,2003,2007,0.31437096620564703,0.00022808701062007603,2005.0
F41A,2003,2007,48.99232073314662,0.000542127565878582,2005.0
F28D,2003,2007,452.4106502768447,0.0018134235388303774,2005.0
G01F,2003,2007,303.96653812667887,0.0012995738423625973,2005.0
B63C,2003,2007,62.96579582805703,0.0006253583459071992,2005.0
B23F,2003,2007,31.487714644064013,0.0003288509760072137,2005.0
C25D,2003,2007,223.7816355181154,0.0009263882066184265,2005.0
D05B,2003,2007,34.07423509261579,0.0004961639599466113,2005.0
C13K,2003,2007,22.647436049188247,0.0003320485981581702,2005.0
F27D,2003,2007,246.8970634176712,0.0013948425933320708,2005.0
C07J,2003,2007,169.8223868609236,0.0005568789054225209,2005.0
C09J,2003,2007,920.2375138373441,0.0028080904231795405,2005.0
B01J,2003,2007,2871.774467832157,0.008538885385610942,2005.0
B42C,2003,2007,60.07346012534168,0.00046544725801209754,2005.0
B27B,2003,2007,129.9404072319983,0.0007608829717765139,2005.0
G04B,2003,2007,48.583213070428904,0.0004940463068574547,2005.0
A45D,2003,2007,303.8312944749883,0.001440974636626414,2005.0
C05G,2003,2007,35.23665529341841,0.0003889920165917534,2005.0
F28B,2003,2007,10.760653195668715,0.0002614850128537727,2005.0
H05B,2003,2007,1153.831304212877,0.004161278093067169,2005.0
B28B,2003,2007,178.57881357970655,0.0009170467963712717,2005.0
C09F,2003,2007,2.0852431902207944,0.00023262583949269284,2005.0
C12N,2003,2007,2776.5555551755765,0.006551912973586384,2005.0
B68B,2003,2007,2.658079991674497,0.00023978504659532548,2005.0
B65G,2003,2007,757.711007572209,0.0034655383439677182,2005.0
D21D,2003,2007,52.74881962852507,0.00046390003518861743,2005.0
F01K,2003,2007,125.17837494147747,0.0007398646758497187,2005.0
B61C,2003,2007,31.93860765405594,0.0003508797809297972,2005.0
F01D,2003,2007,934.8448486564321,0.0031473533153079107,2005.0
C10C,2003,2007,12.464603400735388,0.00026556980697242855,2005.0
B22D,2003,2007,354.92119458416454,0.0014588658543617668,2005.0
B61F,2003,2007,47.69107803092938,0.0004211069966822904,2005.0
C03C,2003,2007,693.2966424981931,0.0023906701528548678,2005.0
C11D,2003,2007,875.4042239372914,0.002819624071251641,2005.0
H04H,2003,2007,141.72887811693212,0.0006770256837786484,2005.0
H02M,2003,2007,400.71525715589667,0.001508025777433195,2005.0
H05G,2003,2007,62.30719366268977,0.0004238292785830318,2005.0
A62B,2003,2007,162.3712640262593,0.0010405208510569045,2005.0
G10L,2003,2007,456.4517016669466,0.0016782647778119369,2005.0
B60T,2003,2007,933.470775256478,0.003350237554349568,2005.0
F23B,2003,2007,4.688032779150516,0.00030846581482577067,2005.0
C09K,2003,2007,1270.8588723030223,0.004069851310273687,2005.0
B25H,2003,2007,65.44447383458456,0.0004900275743589569,2005.0
A01B,2003,2007,87.29367143491288,0.0005935273369184271,2005.0
E03C,2003,2007,184.86588545031972,0.0008582984860863858,2005.0
G01T,2003,2007,96.03579911669462,0.0005258968810532247,2005.0
C12Q,2003,2007,1087.5869883066473,0.002899859355198797,2005.0
H02K,2003,2007,871.0960082654265,0.003141329176981684,2005.0
B26D,2003,2007,405.0929880596505,0.0018232485324165496,2005.0
H01J,2003,2007,832.0216310369747,0.0028806410499776034,2005.0
H01L,2003,2007,2723.7457237608987,0.00841680379824337,2005.0
C11C,2003,2007,70.17992313014592,0.00045452115660045607,2005.0
F04B,2003,2007,726.8724040216613,0.0027133444331625916,2005.0
Y04S,2003,2007,107.47199509152485,0.0005571272134202294,2005.0
C14B,2003,2007,12.813227764150724,0.00028370467647627915,2005.0
B60J,2003,2007,325.64475947614545,0.0013097294852497544,2005.0
A41H,2003,2007,20.99058493602097,0.00033529902875809254,2005.0
C01C,2003,2007,50.26830538677156,0.00039905243809189815,2005.0
F23L,2003,2007,49.4412105544599,0.00047294861902621435,2005.0
D21F,2003,2007,268.7460995974448,0.0011922431127027995,2005.0
C23F,2003,2007,141.2675477059844,0.0006818161955601175,2005.0
E21D,2003,2007,54.4830888998815,0.00044394029407903736,2005.0
C12C,2003,2007,34.95592231951118,0.00035888914047726864,2005.0
D04B,2003,2007,193.2554606804269,0.0012487671097283336,2005.0
G01B,2003,2007,385.9801304863101,0.0016448830957253534,2005.0
B60D,2003,2007,59.48464547438006,0.000497948598950674,2005.0
F03H,2003,2007,16.373459282718404,0.0003111291711658491,2005.0
G04R,2003,2007,22.936669917631853,0.0003230117360537313,2005.0
B41F,2003,2007,238.50699210975137,0.001182518391225376,2005.0
D21H,2003,2007,445.9551034296112,0.0017010248479089798,2005.0
Y02B,2003,2007,894.2381283381061,0.003345570409305947,2005.0
E05B,2003,2007,665.3058032969468,0.002391213160654572,2005.0
C08L,2003,2007,2243.043407634649,0.006645487488250363,2005.0
C13B,2003,2007,32.547834931298404,0.000365006283124117,2005.0
C08C,2003,2007,37.87737846281421,0.0003268687527960483,2005.0
B27G,2003,2007,63.44250140684824,0.0005058050873555546,2005.0
B25B,2003,2007,332.09082683679827,0.0013707056005773234,2005.0
A63B,2003,2007,232.14130322869343,0.0011989142685665502,2005.0
E03D,2003,2007,49.77339283699208,0.0004050268252965064,2005.0
B44C,2003,2007,190.82229565595307,0.0009388592553752412,2005.0
F41F,2003,2007,27.550632942643126,0.0004048407059341286,2005.0
B25F,2003,2007,120.75629961455431,0.0006884237426108509,2005.0
D05D,2003,2007,3.621009579579324,0.0002580431485389377,2005.0
B24D,2003,2007,151.68494255626555,0.0007465401491240571,2005.0
B65C,2003,2007,139.15732669938643,0.0006753625565677009,2005.0
A01H,2003,2007,43.6097279421887,0.00033289182086233246,2005.0
G06F,2003,2007,3394.401722144831,0.01008872678551918,2005.0
H04L,2003,2007,2582.343394053415,0.007898917443275559,2005.0
B66D,2003,2007,50.53355971730372,0.0004939380665917344,2005.0
C09H,2003,2007,2.663785334203672,0.0002356202939474622,2005.0
A43D,2003,2007,14.184425447430186,0.0002956745579908238,2005.0
E05C,2003,2007,122.263835696057,0.0006302175929305746,2005.0
F23D,2003,2007,158.06549855949356,0.0009346265161887916,2005.0
A46B,2003,2007,199.5881114655183,0.001026507757917507,2005.0
H02N,2003,2007,135.92451368773635,0.0007074703040660962,2005.0
F03C,2003,2007,31.11699601562766,0.0003377604015646366,2005.0
C12H,2003,2007,24.159007485371003,0.0004295062012092609,2005.0
F01N,2003,2007,1078.108858739964,0.003380564513231133,2005.0
F24H,2003,2007,133.7186802097901,0.000732351770672324,2005.0
A61N,2003,2007,298.50332305701215,0.001294089476519455,2005.0
A43B,2003,2007,184.26886982987043,0.0011015663827964946,2005.0
B26F,2003,2007,134.62401419022927,0.0007561465046694197,2005.0
D06J,2003,2007,2.4999014818602614,0.00023743966294013428,2005.0
F17D,2003,2007,39.56860042986322,0.00036624604733196395,2005.0
B29D,2003,2007,567.9946599903537,0.0021158988896324655,2005.0
D03J,2003,2007,16.628768787777865,0.00032904238710885613,2005.0
B65D,2003,2007,2005.58077466816,0.007528173841555818,2005.0
C22C,2003,2007,887.1789901076319,0.0031612749608973126,2005.0
B31D,2003,2007,51.39114433444603,0.00039676725773163347,2005.0
G05D,2003,2007,636.8368997525127,0.00245660391356943,2005.0
B42B,2003,2007,10.815127006664131,0.0002920044956589272,2005.0
F42C,2003,2007,28.99417599429028,0.00039397257734936474,2005.0
G01Q,2003,2007,76.3228371791961,0.00043912718948672014,2005.0
F27M,2003,2007,5.551167299114674,0.00025139803433252804,2005.0
F28C,2003,2007,22.706295865786096,0.00031084987899152527,2005.0
H01T,2003,2007,66.2252024270112,0.0005141727935369671,2005.0
C09C,2003,2007,245.48939582719862,0.0009932746532982594,2005.0
F01L,2003,2007,459.354798935152,0.0015736737082749192,2005.0
B30B,2003,2007,288.43041744588965,0.0013401727092744481,2005.0
A45C,2003,2007,107.53945988727848,0.0006894107881971239,2005.0
B09C,2003,2007,62.8656083417262,0.0004822133419116137,2005.0
A44C,2003,2007,70.50118996415068,0.0005880114647238477,2005.0
Y02P,2003,2007,2671.7902344697345,0.008423385717047491,2005.0
D04G,2003,2007,2.135041156855732,0.0002346219194304157,2005.0
H02G,2003,2007,461.0800315566637,0.0017835251620571552,2005.0
D05C,2003,2007,14.248905032981211,0.00032204741799700355,2005.0
F02G,2003,2007,56.53261797969548,0.00042304932400794184,2005.0
F24T,2003,2007,12.089154700483745,0.00026647521850374376,2005.0
E21C,2003,2007,22.492421121967716,0.00038665920183141077,2005.0
B68C,2003,2007,1.9498052494703262,0.00023385572854917665,2005.0
F23N,2003,2007,72.58261767148579,0.0005556659882719709,2005.0
B66F,2003,2007,242.89845251559245,0.0011878328017220178,2005.0
F16D,2003,2007,948.7249033201344,0.0034833774892968085,2005.0
G06E,2003,2007,5.534378826391629,0.00024529579074383285,2005.0
C12Y,2003,2007,243.6400272812103,0.000868297582098395,2005.0
B41K,2003,2007,6.837835106163029,0.0002621478317776469,2005.0
G06N,2003,2007,40.0825449327859,0.00035892024282966316,2005.0
G04D,2003,2007,3.6300168549837997,0.00024378386973607645,2005.0
B67B,2003,2007,50.8108498066906,0.0004011463354115961,2005.0
A23V,2003,2007,221.3194480696433,0.0008936295361093957,2005.0
G04G,2003,2007,59.873846382989406,0.0005105048261663222,2005.0
A01P,2003,2007,0.48451522649768575,0.0002282724669580032,2005.0
B60V,2003,2007,6.032468130062836,0.0003310704820149649,2005.0
C02F,2003,2007,877.373982403349,0.0031962424536718494,2005.0
A44B,2003,2007,266.4362823477772,0.0012423603999886868,2005.0
A61M,2003,2007,1111.050600235426,0.0039626920680653046,2005.0
B09B,2003,2007,88.6843897394123,0.0005851884936106824,2005.0
E04B,2003,2007,389.6738455353552,0.0016950970947493017,2005.0
H10H,2003,2007,127.72800439766748,0.0005937778833466908,2005.0
H01C,2003,2007,127.2312250238374,0.0006228351170957089,2005.0
